path,recommended_location,owner,category,owner_confidence,category_confidence,risk
10-Archive/ChatGPT-Exports/ABOUT ME/PROJECTS/TEMPLATES/OUTPUTS/Resumes/Riipen-AeroCardia/About-Me/Notion Workspace Management/unzuppi/ChatGPT-KnowledgeVault/Conversations/Uncategorized/2025-08-18_voting-interface-explanation.md,Review-Queue/Daily Note/2025-08-18_voting-interface-explanation.md,Uncertain,Daily Note,0.0,0.87,High
10-Archive/ChatGPT-Exports/ABOUT ME/PROJECTS/TEMPLATES/OUTPUTS/Resumes/Riipen-AeroCardia/About-Me/Notion Workspace Management/unzuppi/ChatGPT-KnowledgeVault/Conversations/Uncategorized/2025-08-19_ios-26-shortcuts-search.md,AI-Systems/Daily Note/2025-08-19_ios-26-shortcuts-search.md,AI System,Daily Note,0.98,0.87,Low
10-Archive/ChatGPT-Exports/ABOUT ME/PROJECTS/TEMPLATES/OUTPUTS/Resumes/Riipen-AeroCardia/About-Me/Notion Workspace Management/unzuppi/ChatGPT-KnowledgeVault/Conversations/Uncategorized/2025-08-20_financial-aid-summary.md,Review-Queue/Daily Note/2025-08-20_financial-aid-summary.md,Uncertain,Daily Note,0.0,0.79,High
10-Archive/ChatGPT-Exports/ABOUT ME/PROJECTS/TEMPLATES/OUTPUTS/Resumes/Riipen-AeroCardia/About-Me/Notion Workspace Management/unzuppi/ChatGPT-KnowledgeVault/Conversations/Uncategorized/2025-08-21_2025-08-21-chat.md,Review-Queue/Daily Note/2025-08-21_2025-08-21-chat.md,Uncertain,Daily Note,0.0,0.98,High
10-Archive/ChatGPT-Exports/ABOUT ME/PROJECTS/TEMPLATES/OUTPUTS/Resumes/Riipen-AeroCardia/About-Me/Notion Workspace Management/unzuppi/ChatGPT-KnowledgeVault/Conversations/Uncategorized/2025-08-21_beets-and-red-blood-cells.md,Businesses/Health/2025-08-21_beets-and-red-blood-cells.md,Business,Health,0.79,0.95,Low
10-Archive/ChatGPT-Exports/ABOUT ME/PROJECTS/TEMPLATES/OUTPUTS/Resumes/Riipen-AeroCardia/About-Me/Notion Workspace Management/unzuppi/ChatGPT-KnowledgeVault/Conversations/Uncategorized/2025-08-21_bits-and-red-blood-cells.md,Review-Queue/Daily Note/2025-08-21_bits-and-red-blood-cells.md,Uncertain,Daily Note,0.0,0.87,High
10-Archive/ChatGPT-Exports/ABOUT ME/PROJECTS/TEMPLATES/OUTPUTS/Resumes/Riipen-AeroCardia/About-Me/Notion Workspace Management/unzuppi/ChatGPT-KnowledgeVault/Conversations/Uncategorized/2025-08-21_fafsa-overview.md,Titus-Vault/Education/2025-08-21_fafsa-overview.md,Titus,Education,0.71,0.95,Medium
10-Archive/ChatGPT-Exports/ABOUT ME/PROJECTS/TEMPLATES/OUTPUTS/Resumes/Riipen-AeroCardia/About-Me/Notion Workspace Management/unzuppi/ChatGPT-KnowledgeVault/Conversations/Uncategorized/2025-08-22_clarify-conversation-concerns.md,Review-Queue/Daily Note/2025-08-22_clarify-conversation-concerns.md,Uncertain,Daily Note,0.0,0.79,High
10-Archive/ChatGPT-Exports/ABOUT ME/PROJECTS/TEMPLATES/OUTPUTS/Resumes/Riipen-AeroCardia/About-Me/Notion Workspace Management/unzuppi/ChatGPT-KnowledgeVault/Conversations/Uncategorized/2025-08-24_aristotle-x1-breakthrough.md,AI-Systems/Daily Note/2025-08-24_aristotle-x1-breakthrough.md,AI System,Daily Note,0.87,0.79,Low
10-Archive/ChatGPT-Exports/ABOUT ME/PROJECTS/TEMPLATES/OUTPUTS/Resumes/Riipen-AeroCardia/About-Me/Notion Workspace Management/unzuppi/ChatGPT-KnowledgeVault/Conversations/Uncategorized/2025-08-25_craft-response-suggestion.md,Review-Queue/Daily Note/2025-08-25_craft-response-suggestion.md,Uncertain,Daily Note,0.0,0.87,High
10-Archive/ChatGPT-Exports/ABOUT ME/PROJECTS/TEMPLATES/OUTPUTS/Resumes/Riipen-AeroCardia/About-Me/Notion Workspace Management/unzuppi/ChatGPT-KnowledgeVault/Conversations/Uncategorized/2025-08-25_finding-vaccine-records.md,Review-Queue/Health/2025-08-25_finding-vaccine-records.md,Uncertain,Health,0.0,0.87,High
10-Archive/ChatGPT-Exports/ABOUT ME/PROJECTS/TEMPLATES/OUTPUTS/Resumes/Riipen-AeroCardia/About-Me/Notion Workspace Management/unzuppi/ChatGPT-KnowledgeVault/Conversations/Uncategorized/2025-08-25_response-suggestion.md,Review-Queue/Daily Note/2025-08-25_response-suggestion.md,Uncertain,Daily Note,0.0,0.87,High
10-Archive/ChatGPT-Exports/ABOUT ME/PROJECTS/TEMPLATES/OUTPUTS/Resumes/Riipen-AeroCardia/About-Me/Notion Workspace Management/unzuppi/ChatGPT-KnowledgeVault/Conversations/Uncategorized/2025-08-26_w-4-completion-guide.md,Titus-Vault/Career/2025-08-26_w-4-completion-guide.md,Titus,Career,0.98,0.98,Low
10-Archive/ChatGPT-Exports/ABOUT ME/PROJECTS/TEMPLATES/OUTPUTS/Resumes/Riipen-AeroCardia/About-Me/Notion Workspace Management/unzuppi/ChatGPT-KnowledgeVault/Conversations/Uncategorized/2025-08-27_behavioral-specialist-success-tips.md,Review-Queue/Uncertain/2025-08-27_behavioral-specialist-success-tips.md,Uncertain,Uncertain,0.0,0.0,High
10-Archive/ChatGPT-Exports/ABOUT ME/PROJECTS/TEMPLATES/OUTPUTS/Resumes/Riipen-AeroCardia/About-Me/Notion Workspace Management/unzuppi/ChatGPT-KnowledgeVault/Conversations/Uncategorized/2025-08-27_reply-to-shift-request.md,Titus-Vault/Daily Note/2025-08-27_reply-to-shift-request.md,Titus,Daily Note,0.79,0.87,Low
10-Archive/ChatGPT-Exports/ABOUT ME/PROJECTS/TEMPLATES/OUTPUTS/Resumes/Riipen-AeroCardia/About-Me/Notion Workspace Management/unzuppi/ChatGPT-KnowledgeVault/Conversations/Uncategorized/2025-08-27_weekly-hours-tracking.md,Review-Queue/Daily Note/2025-08-27_weekly-hours-tracking.md,Uncertain,Daily Note,0.0,0.87,High
10-Archive/ChatGPT-Exports/ABOUT ME/PROJECTS/TEMPLATES/OUTPUTS/Resumes/Riipen-AeroCardia/About-Me/Notion Workspace Management/unzuppi/ChatGPT-KnowledgeVault/Conversations/Uncategorized/2025-08-28_response-to-opportunity-offer.md,Titus-Vault/Daily Note/2025-08-28_response-to-opportunity-offer.md,Titus,Daily Note,0.79,0.87,Low
10-Archive/ChatGPT-Exports/ABOUT ME/PROJECTS/TEMPLATES/OUTPUTS/Resumes/Riipen-AeroCardia/About-Me/Notion Workspace Management/unzuppi/ChatGPT-KnowledgeVault/Conversations/Uncategorized/2025-08-29_field-test-answer-help.md,Reference-Library/Daily Note/2025-08-29_field-test-answer-help.md,Reference Library,Daily Note,0.71,0.79,Medium
10-Archive/ChatGPT-Exports/ABOUT ME/PROJECTS/TEMPLATES/OUTPUTS/Resumes/Riipen-AeroCardia/About-Me/Notion Workspace Management/unzuppi/ChatGPT-KnowledgeVault/Conversations/Uncategorized/2025-08-29_littler-mendelson-bag-details.md,Review-Queue/Daily Note/2025-08-29_littler-mendelson-bag-details.md,Uncertain,Daily Note,0.0,0.87,High
10-Archive/ChatGPT-Exports/ABOUT ME/PROJECTS/TEMPLATES/OUTPUTS/Resumes/Riipen-AeroCardia/About-Me/Notion Workspace Management/unzuppi/ChatGPT-KnowledgeVault/Conversations/Uncategorized/2025-08-30_hours-remaining-in-august.md,Titus-Vault/Daily Note/2025-08-30_hours-remaining-in-august.md,Titus,Daily Note,0.79,0.95,Low
10-Archive/ChatGPT-Exports/ABOUT ME/PROJECTS/TEMPLATES/OUTPUTS/Resumes/Riipen-AeroCardia/About-Me/Notion Workspace Management/unzuppi/ChatGPT-KnowledgeVault/Conversations/Uncategorized/2025-08-30_tire-size-for-e350.md,Reference-Library/Daily Note/2025-08-30_tire-size-for-e350.md,Reference Library,Daily Note,0.71,0.79,Medium
10-Archive/ChatGPT-Exports/ABOUT ME/PROJECTS/TEMPLATES/OUTPUTS/Resumes/Riipen-AeroCardia/About-Me/Notion Workspace Management/unzuppi/ChatGPT-KnowledgeVault/Conversations/Uncategorized/2025-08-31_translate-phrase-to-english.md,Review-Queue/Daily Note/2025-08-31_translate-phrase-to-english.md,Uncertain,Daily Note,0.0,0.87,High
10-Archive/ChatGPT-Exports/ABOUT ME/PROJECTS/TEMPLATES/OUTPUTS/Resumes/Riipen-AeroCardia/About-Me/Notion Workspace Management/unzuppi/ChatGPT-KnowledgeVault/Conversations/Uncategorized/2025-09-02_attachment-theory-overview.md,Family-Vault/Daily Note/2025-09-02_attachment-theory-overview.md,Shared Family,Daily Note,0.79,0.79,Low
10-Archive/ChatGPT-Exports/ABOUT ME/PROJECTS/TEMPLATES/OUTPUTS/Resumes/Riipen-AeroCardia/About-Me/Notion Workspace Management/unzuppi/ChatGPT-KnowledgeVault/Conversations/Uncategorized/2025-09-02_i-5-seattle-police-activity.md,Review-Queue/Daily Note/2025-09-02_i-5-seattle-police-activity.md,Uncertain,Daily Note,0.0,0.87,High
10-Archive/ChatGPT-Exports/ABOUT ME/PROJECTS/TEMPLATES/OUTPUTS/Resumes/Riipen-AeroCardia/About-Me/Notion Workspace Management/unzuppi/ChatGPT-KnowledgeVault/Conversations/Uncategorized/2025-09-03_pronunciation-request.md,Review-Queue/Daily Note/2025-09-03_pronunciation-request.md,Uncertain,Daily Note,0.0,0.87,High
10-Archive/ChatGPT-Exports/ABOUT ME/PROJECTS/TEMPLATES/OUTPUTS/Resumes/Riipen-AeroCardia/About-Me/Notion Workspace Management/unzuppi/ChatGPT-KnowledgeVault/Conversations/Uncategorized/2025-09-06_bohlale-ba-nepe.md,Review-Queue/Daily Note/2025-09-06_bohlale-ba-nepe.md,Uncertain,Daily Note,0.0,0.87,High
10-Archive/ChatGPT-Exports/ABOUT ME/PROJECTS/TEMPLATES/OUTPUTS/Resumes/Riipen-AeroCardia/About-Me/Notion Workspace Management/unzuppi/ChatGPT-KnowledgeVault/Conversations/Uncategorized/2025-09-06_translate-setswana-phrase.md,Review-Queue/Daily Note/2025-09-06_translate-setswana-phrase.md,Uncertain,Daily Note,0.0,0.87,High
10-Archive/ChatGPT-Exports/ABOUT ME/PROJECTS/TEMPLATES/OUTPUTS/Resumes/Riipen-AeroCardia/About-Me/Notion Workspace Management/unzuppi/ChatGPT-KnowledgeVault/Conversations/Uncategorized/2025-09-07_assessment-breakdown-summary.md,Reference-Library/Research/2025-09-07_assessment-breakdown-summary.md,Reference Library,Research,0.98,0.95,Low
10-Archive/ChatGPT-Exports/ABOUT ME/PROJECTS/TEMPLATES/OUTPUTS/Resumes/Riipen-AeroCardia/About-Me/Notion Workspace Management/unzuppi/ChatGPT-KnowledgeVault/Conversations/Uncategorized/2025-09-07_sugar-content-and-advice.md,Titus-Vault/Daily Note/2025-09-07_sugar-content-and-advice.md,Titus,Daily Note,0.79,0.98,Low
10-Archive/ChatGPT-Exports/ABOUT ME/PROJECTS/TEMPLATES/OUTPUTS/Resumes/Riipen-AeroCardia/About-Me/Notion Workspace Management/unzuppi/ChatGPT-KnowledgeVault/Conversations/Uncategorized/2025-09-07_week-1-requirements-breakdown.md,Review-Queue/Education/2025-09-07_week-1-requirements-breakdown.md,Uncertain,Education,0.0,0.98,High
10-Archive/ChatGPT-Exports/ABOUT ME/PROJECTS/TEMPLATES/OUTPUTS/Resumes/Riipen-AeroCardia/About-Me/Notion Workspace Management/unzuppi/ChatGPT-KnowledgeVault/Conversations/Uncategorized/2025-09-08_seattle-school-registration-process.md,Family-Vault/Education/2025-09-08_seattle-school-registration-process.md,Shared Family,Education,0.71,0.98,Medium
10-Archive/ChatGPT-Exports/ABOUT ME/PROJECTS/TEMPLATES/OUTPUTS/Resumes/Riipen-AeroCardia/About-Me/Notion Workspace Management/unzuppi/ChatGPT-KnowledgeVault/Conversations/Uncategorized/2025-09-08_shift-confirmation-response.md,Titus-Vault/Daily Note/2025-09-08_shift-confirmation-response.md,Titus,Daily Note,0.79,0.79,Low
10-Archive/ChatGPT-Exports/ABOUT ME/PROJECTS/TEMPLATES/OUTPUTS/Resumes/Riipen-AeroCardia/About-Me/Notion Workspace Management/unzuppi/ChatGPT-KnowledgeVault/Conversations/Uncategorized/2025-09-09_pounds-to-ounces-conversion.md,Review-Queue/Daily Note/2025-09-09_pounds-to-ounces-conversion.md,Uncertain,Daily Note,0.0,0.87,High
10-Archive/ChatGPT-Exports/ABOUT ME/PROJECTS/TEMPLATES/OUTPUTS/Resumes/Riipen-AeroCardia/About-Me/Notion Workspace Management/unzuppi/ChatGPT-KnowledgeVault/Conversations/Uncategorized/2025-09-09_seattle-public-schools-info.md,Review-Queue/Education/2025-09-09_seattle-public-schools-info.md,Uncertain,Education,0.0,0.98,High
10-Archive/ChatGPT-Exports/ABOUT ME/PROJECTS/TEMPLATES/OUTPUTS/Resumes/Riipen-AeroCardia/About-Me/Notion Workspace Management/unzuppi/ChatGPT-KnowledgeVault/Conversations/Uncategorized/2025-09-10_trace-meanings-and-uses.md,Review-Queue/Daily Note/2025-09-10_trace-meanings-and-uses.md,Uncertain,Daily Note,0.0,0.87,High
10-Archive/ChatGPT-Exports/ABOUT ME/PROJECTS/TEMPLATES/OUTPUTS/Resumes/Riipen-AeroCardia/About-Me/Notion Workspace Management/unzuppi/ChatGPT-KnowledgeVault/Conversations/Uncategorized/2025-09-11_cheap-window-replacement-seattle.md,Review-Queue/Daily Note/2025-09-11_cheap-window-replacement-seattle.md,Uncertain,Daily Note,0.0,0.79,High
10-Archive/ChatGPT-Exports/ABOUT ME/PROJECTS/TEMPLATES/OUTPUTS/Resumes/Riipen-AeroCardia/About-Me/Notion Workspace Management/unzuppi/ChatGPT-KnowledgeVault/Conversations/Uncategorized/2025-09-12_link-troubleshooting-assistance.md,Titus-Vault/Daily Note/2025-09-12_link-troubleshooting-assistance.md,Titus,Daily Note,0.79,0.87,Low
10-Archive/ChatGPT-Exports/ABOUT ME/PROJECTS/TEMPLATES/OUTPUTS/Resumes/Riipen-AeroCardia/About-Me/Notion Workspace Management/unzuppi/ChatGPT-KnowledgeVault/Conversations/Uncategorized/2025-09-12_math-problem-solution.md,Review-Queue/Daily Note/2025-09-12_math-problem-solution.md,Uncertain,Daily Note,0.0,0.87,High
10-Archive/ChatGPT-Exports/ABOUT ME/PROJECTS/TEMPLATES/OUTPUTS/Resumes/Riipen-AeroCardia/About-Me/Notion Workspace Management/unzuppi/ChatGPT-KnowledgeVault/Conversations/Uncategorized/2025-09-12_shipping-update-email-draft.md,Review-Queue/Daily Note/2025-09-12_shipping-update-email-draft.md,Uncertain,Daily Note,0.0,0.87,High
10-Archive/ChatGPT-Exports/ABOUT ME/PROJECTS/TEMPLATES/OUTPUTS/Resumes/Riipen-AeroCardia/About-Me/Notion Workspace Management/unzuppi/ChatGPT-KnowledgeVault/Conversations/Uncategorized/2025-09-14_free-omad-apps-comparison.md,Titus-Vault/Daily Note/2025-09-14_free-omad-apps-comparison.md,Titus,Daily Note,0.79,0.95,Low
10-Archive/ChatGPT-Exports/ABOUT ME/PROJECTS/TEMPLATES/OUTPUTS/Resumes/Riipen-AeroCardia/About-Me/Notion Workspace Management/unzuppi/ChatGPT-KnowledgeVault/Conversations/Uncategorized/2025-09-14_pants-search-assistance.md,Businesses/Product/2025-09-14_pants-search-assistance.md,Business,Product,0.98,0.98,Low
10-Archive/ChatGPT-Exports/ABOUT ME/PROJECTS/TEMPLATES/OUTPUTS/Resumes/Riipen-AeroCardia/About-Me/Notion Workspace Management/unzuppi/ChatGPT-KnowledgeVault/Conversations/Uncategorized/2025-09-15_children-humming-behavior.md,Family-Vault/Daily Note/2025-09-15_children-humming-behavior.md,Shared Family,Daily Note,0.98,0.87,Low
10-Archive/ChatGPT-Exports/ABOUT ME/PROJECTS/TEMPLATES/OUTPUTS/Resumes/Riipen-AeroCardia/About-Me/Notion Workspace Management/unzuppi/ChatGPT-KnowledgeVault/Conversations/Uncategorized/2025-09-15_connect-kindle-book-questions.md,Reference-Library/Knowledge/2025-09-15_connect-kindle-book-questions.md,Reference Library,Knowledge,0.87,0.98,Low
10-Archive/ChatGPT-Exports/ABOUT ME/PROJECTS/TEMPLATES/OUTPUTS/Resumes/Riipen-AeroCardia/About-Me/Notion Workspace Management/unzuppi/ChatGPT-KnowledgeVault/Conversations/Uncategorized/2025-09-16_email-refinement-suggestion.md,Review-Queue/Daily Note/2025-09-16_email-refinement-suggestion.md,Uncertain,Daily Note,0.0,0.87,High
10-Archive/ChatGPT-Exports/ABOUT ME/PROJECTS/TEMPLATES/OUTPUTS/Resumes/Riipen-AeroCardia/About-Me/Notion Workspace Management/unzuppi/ChatGPT-KnowledgeVault/Conversations/Uncategorized/2025-09-16_outlook-overview.md,Review-Queue/Daily Note/2025-09-16_outlook-overview.md,Uncertain,Daily Note,0.0,0.87,High
10-Archive/ChatGPT-Exports/ABOUT ME/PROJECTS/TEMPLATES/OUTPUTS/Resumes/Riipen-AeroCardia/About-Me/Notion Workspace Management/unzuppi/ChatGPT-KnowledgeVault/Conversations/Uncategorized/2025-09-17_flagger-certification-timeline.md,Reference-Library/Certification/2025-09-17_flagger-certification-timeline.md,Reference Library,Certification,0.71,0.98,Medium
10-Archive/ChatGPT-Exports/ABOUT ME/PROJECTS/TEMPLATES/OUTPUTS/Resumes/Riipen-AeroCardia/About-Me/Notion Workspace Management/unzuppi/ChatGPT-KnowledgeVault/Conversations/Uncategorized/2025-09-17_follow-up-message-help.md,Review-Queue/Uncertain/2025-09-17_follow-up-message-help.md,Uncertain,Uncertain,0.0,0.0,High
10-Archive/ChatGPT-Exports/ABOUT ME/PROJECTS/TEMPLATES/OUTPUTS/Resumes/Riipen-AeroCardia/About-Me/Notion Workspace Management/unzuppi/ChatGPT-KnowledgeVault/Conversations/Uncategorized/2025-09-21_september-hours-calculation.md,Review-Queue/Daily Note/2025-09-21_september-hours-calculation.md,Uncertain,Daily Note,0.0,0.87,High
10-Archive/ChatGPT-Exports/ABOUT ME/PROJECTS/TEMPLATES/OUTPUTS/Resumes/Riipen-AeroCardia/About-Me/Notion Workspace Management/unzuppi/ChatGPT-KnowledgeVault/Conversations/Uncategorized/2025-09-21_translate-mixed-languages.md,Review-Queue/Daily Note/2025-09-21_translate-mixed-languages.md,Uncertain,Daily Note,0.0,0.87,High
10-Archive/ChatGPT-Exports/ABOUT ME/PROJECTS/TEMPLATES/OUTPUTS/Resumes/Riipen-AeroCardia/About-Me/Notion Workspace Management/unzuppi/ChatGPT-KnowledgeVault/Conversations/Uncategorized/2025-09-21_translate-to-english.md,Archive/Archive/2025-09-21_translate-to-english.md,Archive,Archive,0.95,0.95,Low
10-Archive/ChatGPT-Exports/ABOUT ME/PROJECTS/TEMPLATES/OUTPUTS/Resumes/Riipen-AeroCardia/About-Me/Notion Workspace Management/unzuppi/ChatGPT-KnowledgeVault/Conversations/Uncategorized/2025-09-22_what-is-pda.md,Review-Queue/Daily Note/2025-09-22_what-is-pda.md,Uncertain,Daily Note,0.0,0.79,High
10-Archive/ChatGPT-Exports/ABOUT ME/PROJECTS/TEMPLATES/OUTPUTS/Resumes/Riipen-AeroCardia/About-Me/Notion Workspace Management/unzuppi/ChatGPT-KnowledgeVault/Conversations/Uncategorized/2025-09-23_itchy-rectum-relief-tips.md,Review-Queue/Daily Note/2025-09-23_itchy-rectum-relief-tips.md,Uncertain,Daily Note,0.0,0.79,High
10-Archive/ChatGPT-Exports/ABOUT ME/PROJECTS/TEMPLATES/OUTPUTS/Resumes/Riipen-AeroCardia/About-Me/Notion Workspace Management/unzuppi/ChatGPT-KnowledgeVault/Conversations/Uncategorized/2025-09-23_jollibee-restaurant-origin.md,Review-Queue/Daily Note/2025-09-23_jollibee-restaurant-origin.md,Uncertain,Daily Note,0.0,0.87,High
10-Archive/ChatGPT-Exports/ABOUT ME/PROJECTS/TEMPLATES/OUTPUTS/Resumes/Riipen-AeroCardia/About-Me/Notion Workspace Management/unzuppi/ChatGPT-KnowledgeVault/Conversations/Uncategorized/2025-09-23_transaction-explanation.md,Review-Queue/Daily Note/2025-09-23_transaction-explanation.md,Uncertain,Daily Note,0.0,0.87,High
10-Archive/ChatGPT-Exports/ABOUT ME/PROJECTS/TEMPLATES/OUTPUTS/Resumes/Riipen-AeroCardia/About-Me/Notion Workspace Management/unzuppi/ChatGPT-KnowledgeVault/Conversations/Uncategorized/2025-09-23_translate-setswana-phrase.md,Review-Queue/Daily Note/2025-09-23_translate-setswana-phrase.md,Uncertain,Daily Note,0.0,0.87,High
10-Archive/ChatGPT-Exports/ABOUT ME/PROJECTS/TEMPLATES/OUTPUTS/Resumes/Riipen-AeroCardia/About-Me/Notion Workspace Management/unzuppi/ChatGPT-KnowledgeVault/Conversations/Uncategorized/2025-09-24_message-polishing-suggestion.md,Review-Queue/Daily Note/2025-09-24_message-polishing-suggestion.md,Uncertain,Daily Note,0.0,0.87,High
10-Archive/ChatGPT-Exports/ABOUT ME/PROJECTS/TEMPLATES/OUTPUTS/Resumes/Riipen-AeroCardia/About-Me/Notion Workspace Management/unzuppi/ChatGPT-KnowledgeVault/Conversations/Uncategorized/2025-09-25_progressive-meaning-explanation.md,Review-Queue/Daily Note/2025-09-25_progressive-meaning-explanation.md,Uncertain,Daily Note,0.0,0.87,High
10-Archive/ChatGPT-Exports/ABOUT ME/PROJECTS/TEMPLATES/OUTPUTS/Resumes/Riipen-AeroCardia/About-Me/Notion Workspace Management/unzuppi/ChatGPT-KnowledgeVault/Conversations/Uncategorized/2025-09-26_nandos-near-dairy-queen.md,Reference-Library/Daily Note/2025-09-26_nandos-near-dairy-queen.md,Reference Library,Daily Note,0.79,0.87,Low
10-Archive/ChatGPT-Exports/ABOUT ME/PROJECTS/TEMPLATES/OUTPUTS/Resumes/Riipen-AeroCardia/About-Me/Notion Workspace Management/unzuppi/ChatGPT-KnowledgeVault/Conversations/Uncategorized/2025-09-27_review-polishing-suggestion.md,Review-Queue/Daily Note/2025-09-27_review-polishing-suggestion.md,Uncertain,Daily Note,0.0,0.87,High
10-Archive/ChatGPT-Exports/ABOUT ME/PROJECTS/TEMPLATES/OUTPUTS/Resumes/Riipen-AeroCardia/About-Me/Notion Workspace Management/unzuppi/ChatGPT-KnowledgeVault/Conversations/Uncategorized/2025-09-27_street-name-of-bezos-gates.md,Review-Queue/Daily Note/2025-09-27_street-name-of-bezos-gates.md,Uncertain,Daily Note,0.0,0.87,High
10-Archive/ChatGPT-Exports/ABOUT ME/PROJECTS/TEMPLATES/OUTPUTS/Resumes/Riipen-AeroCardia/About-Me/Notion Workspace Management/unzuppi/ChatGPT-KnowledgeVault/Conversations/Uncategorized/2025-09-28_amazon-campus-locations.md,Review-Queue/Daily Note/2025-09-28_amazon-campus-locations.md,Uncertain,Daily Note,0.0,0.87,High
10-Archive/ChatGPT-Exports/ABOUT ME/PROJECTS/TEMPLATES/OUTPUTS/Resumes/Riipen-AeroCardia/About-Me/Notion Workspace Management/unzuppi/ChatGPT-KnowledgeVault/Conversations/Uncategorized/2025-09-28_hot-dog-restaurant-name.md,Review-Queue/Daily Note/2025-09-28_hot-dog-restaurant-name.md,Uncertain,Daily Note,0.0,0.87,High
10-Archive/ChatGPT-Exports/ABOUT ME/PROJECTS/TEMPLATES/OUTPUTS/Resumes/Riipen-AeroCardia/About-Me/Notion Workspace Management/unzuppi/ChatGPT-KnowledgeVault/Conversations/Uncategorized/2025-09-29_days-until-november-23.md,Review-Queue/Daily Note/2025-09-29_days-until-november-23.md,Uncertain,Daily Note,0.0,0.79,High
10-Archive/ChatGPT-Exports/ABOUT ME/PROJECTS/TEMPLATES/OUTPUTS/Resumes/Riipen-AeroCardia/About-Me/Notion Workspace Management/unzuppi/ChatGPT-KnowledgeVault/Conversations/Uncategorized/2025-09-29_translate-setswana-phrases.md,Review-Queue/Daily Note/2025-09-29_translate-setswana-phrases.md,Uncertain,Daily Note,0.0,0.87,High
10-Archive/ChatGPT-Exports/ABOUT ME/PROJECTS/TEMPLATES/OUTPUTS/Resumes/Riipen-AeroCardia/About-Me/Notion Workspace Management/unzuppi/ChatGPT-KnowledgeVault/Conversations/Uncategorized/2025-09-30_clarifying-john-meaning.md,Review-Queue/Daily Note/2025-09-30_clarifying-john-meaning.md,Uncertain,Daily Note,0.0,0.87,High
10-Archive/ChatGPT-Exports/ABOUT ME/PROJECTS/TEMPLATES/OUTPUTS/Resumes/Riipen-AeroCardia/About-Me/Notion Workspace Management/unzuppi/ChatGPT-KnowledgeVault/Conversations/Uncategorized/2025-10-01_tinnitus-causes-and-concerns.md,Review-Queue/Daily Note/2025-10-01_tinnitus-causes-and-concerns.md,Uncertain,Daily Note,0.0,0.87,High
